bundle,source_data_file,column,description,unit_or_scale,definition_status,producer_path
computational_application_case,reference_cell_candidate_summary.csv,high_to_low_temperature_resistance_ratio,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,low_temperature_resistance_retention_pct,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,high_temperature_resistance_retention_pct,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,low_temperature_conductivity_retention_pct,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,high_temperature_conductivity_retention_pct,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,electrolyte_resistance_ohm_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,electrolyte_resistance_worst_temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,joule_heating_power_W_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,joule_heating_worst_temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,steady_state_temperature_rise_K_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,steady_state_temperature_rise_worst_temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,transient_temperature_rise_K_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,transient_temperature_rise_worst_temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,reference_cell_exceedance_index_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,reference_cell_exceedance_band_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,reference_cell_exceedance_index_worst_temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,reference_cell_exceedance_component_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,reference_cell_exceedance_index_at_band_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,reference_cell_exceedance_band_worst_temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,reference_cell_exceedance_band_component_worst,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_candidate_summary.csv,scenario_interpretation,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,IL_Name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,anion_charge,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,anion_family,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,anion_identity_key,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,anion_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,anion_support_count,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,candidate_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,candidate_type,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,canonical_anion_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,canonical_cation_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,canonical_il_key,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,cation_charge,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,cation_family,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,cation_identity_key,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,cation_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,cation_support_count,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,combined_ion_support,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,generation_status,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,il_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,minimum_ion_support,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,pair_seen_in_benchmark,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,pair_seen_in_training,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,row_position,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,source_il_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,warnings,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,model_il_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,pressure_kPa,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,checkpoint_name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,inference_status,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,temperature_domain_flag,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,Density,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,ElectricalConductivity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,HeatCapacity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,SurfaceTension,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,ThermalConductivity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,Viscosity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,analysis_window,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,molar_mass_kg_per_mol,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,cp_mass_J_kg-1_K-1,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,volumetric_heat_capacity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,thermal_diffusivity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,simplified_thermal_diffusion_timescale,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,electrolyte_mass_kg,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,thermal_effusivity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,z_conductivity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,z_viscosity,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,transport_favorability,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,surface_tension_reference_envelope_deviation,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,proxy_warnings,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,scenario_electrode_area_m2,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,scenario_separator_thickness_m,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,scenario_electrolyte_volume_m3,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,scenario_heat_transfer_area_m2,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,electrolyte_resistance_ohm,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,joule_heating_power_W,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,internal_thermal_conduction_resistance_K_per_W,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,convective_thermal_resistance_K_per_W,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,thermal_resistance_K_per_W,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,thermal_resistance_conduction_fraction,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,thermal_resistance_convection_fraction,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,electrolyte_thermal_capacitance_J_per_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,lumped_thermal_time_constant_s,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,steady_state_temperature_rise_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,transient_temperature_rise_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,initial_adiabatic_temperature_rise_rate_K_per_s,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,reference_temperature_resistance_ohm,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,relative_electrolyte_resistance,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,reference_electrolyte_resistance_ohm_q75,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,reference_electrolyte_resistance_ohm_q95,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,reference_transient_temperature_rise_K_q75,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,reference_transient_temperature_rise_K_q95,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,electrical_exceedance_ratio_to_reference_q75,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,thermal_exceedance_ratio_to_reference_q75,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,reference_cell_exceedance_index,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,reference_cell_exceedance_band,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,reference_cell_exceedance_component,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,reference_cell_metrics_temperature.csv,scenario_interpretation,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,candidate_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,cation_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,anion_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,canonical_cation_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,canonical_anion_smiles,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,cation_identity_key,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,anion_identity_key,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,canonical_il_key,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,cation_charge,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,anion_charge,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,cation_support_count,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,anion_support_count,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,charge_balance_pass,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,standard_inchikey_parse_pass,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,identity_new_to_benchmark,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,identity_new_to_primary_training_split,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,identity_audit_pass,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,generation_status,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,standard_inchikey_identity_audit_608.csv,warnings,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,scenario_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,conductivity_quantile,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,viscosity_quantile,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,heat_capacity_quantile,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,thermal_diffusivity_quantile,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,conductivity_threshold_S_m,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,viscosity_threshold_Pa_s,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,heat_capacity_threshold_J_m3_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,thermal_diffusivity_threshold_m2_s,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,hard_feasible_count,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,pareto_rank_1_count,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,final_candidate_count,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,is_nominal,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
computational_application_case,threshold_sensitivity.csv,final_set_Jaccard_to_nominal,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/computational_application_case/scripts/build_auditable_evidence.py
dataset_statistics,dataset_statistics_source_data_A.csv,figure,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_A.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_A.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_A.csv,measure,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_A.csv,value,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_A.csv,unit,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_A.csv,source_category,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_B.csv,figure,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_B.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_B.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_B.csv,measure,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_B.csv,value,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_B.csv,unit,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_B.csv,source_category,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_B.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,figure,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
dataset_statistics,dataset_statistics_source_data_C.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/dataset_analysis/scripts/plot_dataset_statistics_nature.py
